name,id,nametype,recclass,mass_grams,fall,year,reclat,reclong,geolocation,geometry,state_abbrev,state,county,country,elevation
Cuddeback Dry Lake 002,5481,Valid,L6,95.0,Found,2000,35.2755,-117.47833,"(35.2755, -117.47833)",POINT (-117.47833 35.2755),None_Found,California,,United States,0.0
Cuddeback Dry Lake 003,5482,Valid,L6,7.5,Found,2000,35.29183,-117.47067,"(35.29183, -117.47067)",POINT (-117.47067 35.29183),None_Found,California,,United States,0.0
Cuddeback Dry Lake 004,5483,Valid,H6,40.0,Found,2000,35.30233,-117.46016999999999,"(35.30233, -117.46017)",POINT (-117.46017 35.30233),None_Found,California,,United States,0.0
Cuddeback Dry Lake 005,5484,Valid,H5,35.0,Found,2000,35.31232,-117.45315,"(35.31232, -117.45315)",POINT (-117.45315 35.31232),None_Found,California,San Bernardino County,United States,0.0
Cuddeback Dry Lake 006,5485,Valid,H6,0.5,Found,2000,35.31227,-117.45299999999999,"(35.31227, -117.453)",POINT (-117.453 35.31227),None_Found,California,San Bernardino County,United States,0.0
Cuddeback Dry Lake 007,5486,Valid,L4,96.7,Found,2000,35.3114,-117.45342,"(35.3114, -117.45342)",POINT (-117.45342 35.3114),None_Found,California,San Bernardino County,United States,0.0
Cuddeback Dry Lake 008,5487,Valid,L6,18.02,Found,2000,35.28333,-117.48333000000001,"(35.28333, -117.48333)",POINT (-117.48333 35.28333),None_Found,California,,United States,0.0
Cuddeback Dry Lake 009,5488,Valid,H5,19.0,Found,2000,35.318329999999996,-117.46667,"(35.31833, -117.46667)",POINT (-117.46667 35.31833),None_Found,California,,United States,0.0
Cuddeback Dry Lake 010,5489,Valid,L5,10.5,Found,2000,35.3112,-117.45465,"(35.3112, -117.45465)",POINT (-117.45465 35.3112),None_Found,California,San Bernardino County,United States,0.0
Cuddeback Dry Lake 011,5490,Valid,L6,10.69,Found,2000,35.2758,-117.47877,"(35.2758, -117.47877)",POINT (-117.47877 35.2758),None_Found,California,,United States,0.0
Cuddeback Dry Lake 012,5491,Valid,H5,0.72,Found,2002,35.31217,-117.45299999999999,"(35.31217, -117.453)",POINT (-117.453 35.31217),None_Found,California,San Bernardino County,United States,0.0
Cuddeback Dry Lake 013,52974,Valid,H4,1.6,Found,2008,35.31218,-117.45303,"(35.31218, -117.45303)",POINT (-117.45303 35.31218),None_Found,California,San Bernardino County,United States,0.0
Cuddeback Dry Lake 017,52978,Valid,H6,23.1,Found,2008,35.28528,-117.48305,"(35.28528, -117.48305)",POINT (-117.48305 35.28528),None_Found,California,,United States,0.0
Cuddeback Dry Lake 018,52979,Valid,H4,8.5,Found,2008,35.28638,-117.48305,"(35.28638, -117.48305)",POINT (-117.48305 35.28638),None_Found,California,,United States,0.0
Cuddeback Dry Lake 019,52980,Valid,L6,10.1,Found,2008,35.30455,-117.45817,"(35.30455, -117.45817)",POINT (-117.45817 35.30455),None_Found,California,San Bernardino County,United States,0.0
Cuddeback Dry Lake 021,51573,Valid,L6,31.72,Found,2004,35.3,-117.4605,"(35.3, -117.4605)",POINT (-117.4605 35.3),None_Found,California,,United States,0.0
Cuddeback Dry Lake 023,52856,Valid,H5,123.0,Found,1986,35.3248,-117.47983,"(35.3248, -117.47983)",POINT (-117.47983 35.3248),None_Found,California,,United States,0.0
Cuddeback Dry Lake 028,52967,Valid,L5,19.5,Found,2008,35.296,-117.47200000000001,"(35.296, -117.472)",POINT (-117.472 35.296),None_Found,California,,United States,0.0
Cuddeback Dry Lake 029,52968,Valid,H4,22.2,Found,2008,35.296,-117.47200000000001,"(35.296, -117.472)",POINT (-117.472 35.296),None_Found,California,,United States,0.0
Cuero,5493,Valid,H5,46500.0,Found,1936,29.01667,-97.28333,"(29.01667, -97.28333)",POINT (-97.28333 29.01667),None_Found,Texas,DeWitt County,United States,0.0
Culbertson,5494,Valid,H4,5900.0,Found,1913,40.23333,-100.83333,"(40.23333, -100.83333)",POINT (-100.83333 40.23333),None_Found,Nebraska,Hitchcock County,United States,0.0
Cullison,5495,Valid,H4,10000.0,Found,1911,37.61667,-98.91667,"(37.61667, -98.91667)",POINT (-98.91667 37.61667),None_Found,Kansas,Pratt County,United States,0.0
Cumpas,5497,Valid,"Iron, IIIAB",28600.0,Found,1903,30.0,-109.66667,"(30.0, -109.66667)",POINT (-109.66667 30),None_Found,Sonora,Cumpas,México,0.0
Cushing,5499,Valid,H4,567.0,Found,1932,35.96667,-96.76666999999999,"(35.96667, -96.76667)",POINT (-96.76667 35.96667),None_Found,Oklahoma,Payne County,United States,0.0
Dale Dry Lake,5505,Valid,L3.7,300.0,Found,1957,34.08333,-115.78333,"(34.08333, -115.78333)",POINT (-115.78333 34.08333),None_Found,California,,United States,0.0
Dalhart,5508,Valid,H5,4400.0,Found,1968,36.04333,-102.40833,"(36.04333, -102.40833)",POINT (-102.40833 36.04333),None_Found,Texas,Hartley County,United States,0.0
Dalton,5509,Valid,"Iron, IIIAB",53000.0,Found,1879,34.8,-84.98333000000001,"(34.8, -84.98333)",POINT (-84.98333 34.8),None_Found,Georgia,Whitfield County,United States,0.0
Danby Dry Lake,5510,Valid,H6,8991.0,Found,2000,34.216667,-115.05,"(34.216667, -115.05)",POINT (-115.05 34.216667),None_Found,California,San Bernardino County,United States,0.0
Davis Mountains,6615,Valid,"Iron, IIIAB",689000.0,Found,1903,30.75,-104.25,"(30.75, -104.25)",POINT (-104.25 30.75),None_Found,Texas,Jeff Davis County,United States,0.0
Davy (a),6616,Valid,L4,50600.0,Found,1940,29.1,-97.6,"(29.1, -97.6)",POINT (-97.6 29.1),None_Found,Texas,DeWitt County,United States,0.0
Davy (b),6617,Valid,H4,3770.0,Found,1981,29.008329999999997,-97.70555999999999,"(29.00833, -97.70556)",POINT (-97.70556 29.00833),None_Found,Texas,DeWitt County,United States,0.0
Dawn (a),6618,Valid,H6,7682.0,Found,1981,34.86,-102.12,"(34.86, -102.12)",POINT (-102.12 34.86),None_Found,Texas,Randall County,United States,0.0
Dawn (b),6619,Valid,H4/5,257.6,Found,1981,34.86,-102.12,"(34.86, -102.12)",POINT (-102.12 34.86),None_Found,Texas,Randall County,United States,0.0
Dayton,6620,Valid,"Iron, IAB-sLH",26300.0,Found,1892,39.75,-84.16667,"(39.75, -84.16667)",POINT (-84.16667 39.75),None_Found,Ohio,Montgomery County,United States,0.0
De Kalb,6623,Valid,H,566.0,Found,1969,39.59167,-94.92194,"(39.59167, -94.92194)",POINT (-94.92194 39.59167),None_Found,Missouri,Buchanan County,United States,0.0
De Nova,6624,Valid,L6,12700.0,Found,1940,39.85,-102.95,"(39.85, -102.95)",POINT (-102.95 39.85),None_Found,Colorado,Washington County,United States,0.0
Deep Springs,6637,Valid,"Iron, ungrouped",11500.0,Found,1846,36.5,-79.75,"(36.5, -79.75)",POINT (-79.75 36.5),None_Found,North Carolina,Rockingham County,United States,0.0
Del Rio,6639,Valid,"Iron, IIF",3596.0,Found,1965,29.366670000000003,-100.96667,"(29.36667, -100.96667)",POINT (-100.96667 29.36667),None_Found,Texas,Val Verde County,United States,0.0
Delaware,6640,Valid,L4,8346.0,Found,1972,35.28333,-93.5,"(35.28333, -93.5)",POINT (-93.5 35.28333),None_Found,Arkansas,Logan County,United States,0.0
Delphos (a),6645,Valid,L4,1244.7,Found,1968,34.08333,-103.525,"(34.08333, -103.525)",POINT (-103.525 34.08333),None_Found,New Mexico,Roosevelt County,United States,0.0
Delphos (b),6646,Valid,OC,548.0,Found,1968,34.09,-103.61166999999999,"(34.09, -103.61167)",POINT (-103.61167 34.09),None_Found,New Mexico,Roosevelt County,United States,0.0
Delphos (c),6647,Valid,L5,885.0,Found,1977,34.05,-103.63333,"(34.05, -103.63333)",POINT (-103.63333 34.05),None_Found,New Mexico,Roosevelt County,United States,0.0
Delphos (d),6648,Valid,H5,276.0,Found,1969,34.05,-103.55,"(34.05, -103.55)",POINT (-103.55 34.05),None_Found,New Mexico,Roosevelt County,United States,0.0
Deming,55792,Valid,H5,784.0,Found,2009,32.22548,-107.90458999999998,"(32.22548, -107.90459)",POINT (-107.90459 32.22548),None_Found,New Mexico,Luna County,United States,0.0
Densmore (1879),6656,Valid,L6,37200.0,Found,1879,39.65,-99.68333,"(39.65, -99.68333)",POINT (-99.68333 39.65),None_Found,Kansas,Norton County,United States,0.0
Densmore (1950),6657,Valid,H6,11300.0,Found,1950,39.56583,-99.64721999999999,"(39.56583, -99.64722)",POINT (-99.64722 39.56583),None_Found,Kansas,Norton County,United States,0.0
Denton County,6659,Valid,"Iron, IIIAB",5400.0,Found,1856,33.0,-97.0,"(33.0, -97.0)",POINT (-97 33),None_Found,Texas,Denton County,United States,0.0
Denver City,6661,Valid,"Iron, ungrouped",26100.0,Found,1975,33.07139,-102.80028,"(33.07139, -102.80028)",POINT (-102.80028 33.07139),None_Found,Texas,Yoakum County,United States,0.0
Deport,6662,Valid,"Iron, IAB-sLL",15000.0,Found,1926,33.51667,-95.3,"(33.51667, -95.3)",POINT (-95.3 33.51667),None_Found,Texas,Red River County,United States,0.0
Deport (a),6663,Valid,H4,604.0,Found,1944,33.51667,-95.3,"(33.51667, -95.3)",POINT (-95.3 33.51667),None_Found,Texas,Red River County,United States,0.0
Desert Willow,48655,Valid,H4/5,11.3,Found,2007,32.319,-111.07700000000001,"(32.319, -111.077)",POINT (-111.077 32.319),None_Found,Arizona,Pima County,United States,0.0
Devil Peak,6695,Valid,L6,34.7,Found,1999,35.65917,-115.37283000000001,"(35.65917, -115.37283)",POINT (-115.37283 35.65917),None_Found,Nevada,Clark County,United States,0.0
Dexter,6697,Valid,"Iron, IIIAB",1724.0,Found,1889,33.81667,-97.0,"(33.81667, -97.0)",POINT (-97 33.81667),None_Found,Texas,Cooke County,United States,0.0
Diablo Pass,35516,Valid,L6,246.6,Found,2004,33.66348,-114.29207,"(33.66348, -114.29207)",POINT (-114.29207 33.66348),None_Found,Arizona,La Paz County,United States,0.0
Diamond Valley,7641,Valid,H5,440.0,Found,2001,40.08173,-115.93673000000001,"(40.08173, -115.93673)",POINT (-115.93673 40.08173),None_Found,Nevada,Eureka County,United States,0.0
Dimmitt,7645,Valid,H3.7,200000.0,Found,1942,34.58333,-102.16667,"(34.58333, -102.16667)",POINT (-102.16667 34.58333),None_Found,Texas,Castro County,United States,0.0
Dimmitt (b),7646,Valid,OC,2800.0,Found,1981,34.48333,-102.32833000000001,"(34.48333, -102.32833)",POINT (-102.32833 34.48333),None_Found,Texas,Castro County,United States,0.0
Dispatch,7648,Valid,H,220.0,Found,1956,39.5,-98.53333,"(39.5, -98.53333)",POINT (-98.53333 39.5),None_Found,Kansas,Osborne County,United States,0.0
Dix,7651,Valid,L6,44000.0,Found,1927,41.23333,-103.48333000000001,"(41.23333, -103.48333)",POINT (-103.48333 41.23333),None_Found,Nebraska,Kimball County,United States,0.0
Dora (pallasite),7712,Valid,"Pallasite, PMG",7600.0,Found,1955,33.92667,-103.955,"(33.92667, -103.955)",POINT (-103.955 33.92667),None_Found,New Mexico,Chaves County,United States,0.0
Dora (stone),7713,Valid,OC,1570.0,Found,1970,33.92333,-103.35,"(33.92333, -103.35)",POINT (-103.35 33.92333),None_Found,New Mexico,Roosevelt County,United States,0.0
Dos Cabezas,7721,Valid,L5,755.0,Found,1998,32.295,-109.67,"(32.295, -109.67)",POINT (-109.67 32.295),None_Found,Arizona,Cochise County,United States,0.0
Dougherty,7724,Valid,L6,1113.0,Found,2002,33.97917,-101.2,"(33.97917, -101.2)",POINT (-101.2 33.97917),None_Found,Texas,Floyd County,United States,0.0
Doyleville,7727,Valid,H5,112.0,Found,1887,38.41667,-106.58333,"(38.41667, -106.58333)",POINT (-106.58333 38.41667),None_Found,Colorado,Saguache County,United States,0.0
Drayton,7729,Valid,H4/5,2350.0,Found,1982,48.66667,-97.11667,"(48.66667, -97.11667)",POINT (-97.11667 48.66667),None_Found,North Dakota,Pembina County,United States,0.0
Dresden (Kansas),7730,Valid,H5,6760.0,Found,1953,39.61667,-100.46306,"(39.61667, -100.46306)",POINT (-100.46306 39.61667),None_Found,Kansas,Decatur County,United States,0.0
Drum Mountains,7733,Valid,"Iron, IIIAB",529000.0,Found,1944,39.5,-112.9,"(39.5, -112.9)",POINT (-112.9 39.5),None_Found,Utah,Millard County,United States,0.0
Dry Lake Valley,7734,Valid,L6,3.5,Found,2000,37.72683,-114.7865,"(37.72683, -114.7865)",POINT (-114.7865 37.72683),None_Found,Nevada,Lincoln County,United States,0.0
Duchesne,7737,Valid,"Iron, IVA",22700.0,Found,1906,40.38333,-110.86667,"(40.38333, -110.86667)",POINT (-110.86667 40.38333),None_Found,Utah,Duchesne County,United States,0.0
Duel Hill (1854),7738,Valid,"Iron, IVA",21800.0,Found,1854,35.85,-82.7,"(35.85, -82.7)",POINT (-82.7 35.85),None_Found,North Carolina,Madison County,United States,0.0
Duel Hill (1873),7739,Valid,"Iron, IAB-MG",11300.0,Found,1873,35.85,-82.7,"(35.85, -82.7)",POINT (-82.7 35.85),None_Found,North Carolina,Madison County,United States,0.0
Dumas (a),7741,Valid,H5,46050.0,Found,1956,35.9,-101.9,"(35.9, -101.9)",POINT (-101.9 35.9),None_Found,Texas,Moore County,United States,0.0
Dumas (b),7742,Valid,H6,2284.0,Found,1980,35.925,-101.895,"(35.925, -101.895)",POINT (-101.895 35.925),None_Found,Texas,Moore County,United States,0.0
Dumont,47341,Valid,"Iron, IVB",27420.0,Found,1994,33.81667,-100.51666999999999,"(33.81667, -100.51667)",POINT (-100.51667 33.81667),None_Found,Texas,King County,United States,0.0
Duncanville,7744,Valid,H,17800.0,Found,1961,32.63333,-96.86667,"(32.63333, -96.86667)",POINT (-96.86667 32.63333),None_Found,Texas,Dallas County,United States,0.0
Dungannon,7747,Valid,"Iron, IAB-MG",13000.0,Found,1922,36.85,-82.45,"(36.85, -82.45)",POINT (-82.45 36.85),None_Found,Virginia,Scott County,United States,0.0
Dutch Flat,7753,Valid,"Iron, IIAB",48.8,Found,2002,34.48333,-113.91667,"(34.48333, -113.91667)",POINT (-113.91667 34.48333),None_Found,Arizona,Mohave County,United States,0.0
Dwight,7756,Valid,L6,4100.0,Found,1940,38.85,-96.58333,"(38.85, -96.58333)",POINT (-96.58333 38.85),None_Found,Kansas,Morris County,United States,0.0
Eads,7759,Valid,H4,4860.0,Found,1975,38.47,-102.82667,"(38.47, -102.82667)",POINT (-102.82667 38.47),None_Found,Colorado,Kiowa County,United States,0.0
Eagle Station,7761,Valid,"Pallasite, PES",36000.0,Found,1880,38.61667,-84.96667,"(38.61667, -84.96667)",POINT (-84.96667 38.61667),None_Found,Kentucky,Owen County,United States,0.0
Edmond,7767,Valid,H6,4000.0,Found,1983,39.76667,-99.91667,"(39.76667, -99.91667)",POINT (-99.91667 39.76667),None_Found,Kansas,Norton County,United States,0.0
Edmonson (a),7768,Valid,L6,12000.0,Found,1955,34.28333,-101.83333,"(34.28333, -101.83333)",POINT (-101.83333 34.28333),None_Found,Texas,Hale County,United States,0.0
Edmonson (b),7769,Valid,H4,14402.0,Found,1981,34.28333,-101.83333,"(34.28333, -101.83333)",POINT (-101.83333 34.28333),None_Found,Texas,Hale County,United States,0.0
Edmonton (Canada),7770,Valid,"Iron, IIAB",7340.0,Found,1939,53.666669999999996,-113.41667,"(53.66667, -113.41667)",POINT (-113.41667 53.66667),None_Found,Alberta,,Canada,0.0
Edmonton (Kentucky),7771,Valid,"Iron, IAB-sLM",10200.0,Found,1942,37.03333,-85.63333,"(37.03333, -85.63333)",POINT (-85.63333 37.03333),None_Found,Kentucky,Metcalfe County,United States,0.0
El Burro,7793,Valid,"Iron, IIAB",35900.0,Found,1939,29.33333,-101.83333,"(29.33333, -101.83333)",POINT (-101.83333 29.33333),None_Found,Coahuila,Municipio de Acuña,México,0.0
El Capitan,7794,Valid,"Iron, IIIAB",27500.0,Found,1893,33.5,-105.5,"(33.5, -105.5)",POINT (-105.5 33.5),None_Found,New Mexico,Lincoln County,United States,0.0
El Carmen,7795,Valid,H6,629.0,Found,1987,26.866670000000003,-105.23333000000001,"(26.86667, -105.23333)",POINT (-105.23333 26.86667),None_Found,Chihuahua,Allende,México,0.0
El Mirage,7809,Valid,"Iron, IIAB",598.0,Found,1972,33.68333,-112.26666999999999,"(33.68333, -112.26667)",POINT (-112.26667 33.68333),None_Found,Arizona,Maricopa County,United States,0.0
El Mirage Dry Lake 001,7810,Valid,H5,1.5,Found,2000,34.65433,-117.59638000000001,"(34.65433, -117.59638)",POINT (-117.59638 34.65433),None_Found,California,San Bernardino County,United States,0.0
El Mirage Dry Lake 002,7811,Valid,H4,13.0,Found,2001,34.64667,-117.58108,"(34.64667, -117.58108)",POINT (-117.58108 34.64667),None_Found,California,San Bernardino County,United States,0.0
El Mirage Dry Lake 003,53845,Valid,H6,6.9,Found,2010,34.63432,-117.56217,"(34.63432, -117.56217)",POINT (-117.56217 34.63432),None_Found,California,San Bernardino County,United States,0.0
El Mirage Dry Lake 004,54570,Valid,LL6,271.0,Found,2011,34.65783,-117.59891999999999,"(34.65783, -117.59892)",POINT (-117.59892 34.65783),None_Found,California,San Bernardino County,United States,0.0
El Paso,7812,Valid,LL4,276.0,Found,1950,31.78333,-106.23333000000001,"(31.78333, -106.23333)",POINT (-106.23333 31.78333),None_Found,Texas,El Paso County,United States,0.0
El Pozo,7814,Valid,L5,460.0,Found,1998,26.933329999999998,-105.4,"(26.93333, -105.4)",POINT (-105.4 26.93333),None_Found,Chihuahua,Allende,México,0.0
El Rancho Grande,7816,Valid,Pallasite,40.7,Found,1954,37.0,-105.0,"(37.0, -105.0)",POINT (-105 37),None_Found,Colorado,Las Animas County,United States,0.0
Elba,7821,Valid,H5,4175.0,Found,1966,39.83333,-103.21667,"(39.83333, -103.21667)",POINT (-103.21667 39.83333),None_Found,Colorado,Washington County,United States,0.0
Elida (a),10014,Valid,L6,936.8,Found,1968,33.78333,-103.57667,"(33.78333, -103.57667)",POINT (-103.57667 33.78333),None_Found,New Mexico,Roosevelt County,United States,0.0
Elida (b),10015,Valid,OC,537.8,Found,1968,33.91667,-103.51833,"(33.91667, -103.51833)",POINT (-103.51833 33.91667),None_Found,New Mexico,Roosevelt County,United States,0.0
Elida (c),10016,Valid,H5,385.5,Found,1968,33.79,-103.56333000000001,"(33.79, -103.56333)",POINT (-103.56333 33.79),None_Found,New Mexico,Roosevelt County,United States,0.0
Elkhart,10017,Valid,H5,573.0,Found,1936,37.01667,-101.88333,"(37.01667, -101.88333)",POINT (-101.88333 37.01667),None_Found,Kansas,Morton County,United States,0.0
Ellicott,10021,Valid,"Iron, IAB-ung",15700.0,Found,1960,38.80778,-104.56944,"(38.80778, -104.56944)",POINT (-104.56944 38.80778),None_Found,Colorado,El Paso County,United States,0.0
Ellis County,10022,Valid,H6,4692.0,Found,1948,38.78333,-99.33333,"(38.78333, -99.33333)",POINT (-99.33333 38.78333),None_Found,Kansas,Ellis County,United States,0.0
Elm Creek,10024,Valid,H4,7000.0,Found,1906,38.5,-96.2,"(38.5, -96.2)",POINT (-96.2 38.5),None_Found,Kansas,Lyon County,United States,0.0
Elton,10029,Valid,"Iron, ungrouped",1900.0,Found,1936,33.71667,-100.83333,"(33.71667, -100.83333)",POINT (-100.83333 33.71667),None_Found,Texas,Dickens County,United States,0.0
Elyria,10030,Valid,"Iron, IIIAB",10900.0,Found,1971,38.28,-97.365,"(38.28, -97.365)",POINT (-97.365 38.28),None_Found,Kansas,Marion County,United States,0.0
Emery,10031,Valid,Mesosiderite-A3,16700.0,Found,1962,43.56333,-97.58333,"(43.56333, -97.58333)",POINT (-97.58333 43.56333),None_Found,South Dakota,McCook County,United States,0.0
Emmitsburg,10034,Valid,"Iron, IIIAB?",450.0,Found,1854,39.71667,-77.3,"(39.71667, -77.3)",POINT (-77.3 39.71667),None_Found,Maryland,Frederick County,United States,0.0
Enigma,10036,Valid,H4,94.0,Found,1967,31.33333,-82.31667,"(31.33333, -82.31667)",POINT (-82.31667 31.33333),None_Found,Georgia,Pierce County,United States,0.0
Enon,10037,Valid,"Iron, ungrouped",763.0,Found,1883,39.86667,-83.95,"(39.86667, -83.95)",POINT (-83.95 39.86667),None_Found,Ohio,Clark County,United States,0.0
Erie,10045,Valid,L6,3300.0,Found,1965,40.03167,-105.05667,"(40.03167, -105.05667)",POINT (-105.05667 40.03167),None_Found,Colorado,Boulder County,United States,0.0
Escalón,10050,Valid,H4,54.3,Found,1979,27.0,-104.0,"(27.0, -104.0)",POINT (-104 27),None_Found,Chihuahua,,México,0.0
Essex,10056,Valid,H5,5000.0,Found,2002,34.611670000000004,-115.03333,"(34.61167, -115.03333)",POINT (-115.03333 34.61167),None_Found,California,CAL Fire San Bernardino Unit,United States,0.0
Estacado,10057,Valid,H6,290000.0,Found,1883,33.9,-101.75,"(33.9, -101.75)",POINT (-101.75 33.9),None_Found,Texas,Hale County,United States,0.0
Etter,10062,Valid,L5,450000.0,Found,1965,35.98333,-101.9,"(35.98333, -101.9)",POINT (-101.9 35.98333),None_Found,Texas,Moore County,United States,0.0
Euclid,10063,Valid,H5,2500.0,Found,1970,47.95833,-96.7,"(47.95833, -96.7)",POINT (-96.7 47.95833),None_Found,Minnesota,Polk County,United States,0.0
Eunice,10064,Valid,H5,2300.0,Found,1961,34.47,-101.75833,"(34.47, -101.75833)",POINT (-101.75833 34.47),None_Found,Texas,Swisher County,United States,0.0
